mean,std,var,max,min,skewness,kurtosis,rms,abs_max,p25,p50,p75,energy,zcr,pga,pgv,rise_time,duration,spectral_centroid,bandwidth,spectral_entropy,spectral_flatness,roll_off,dominant_freq,filename,label
-230.76495,114.60472,13134.242,522.0,-774.0,0.0465180687606334,0.7534983,257.6562,774.0,-303.0,-231.0,-155.0,1593281000.0,0.0025,774.0,55383.59,127.07,240.0,1.9676059624362368,2.117666633382472,-16333.550677029922,0.0029110706,3.90625,0.390625,QZ.TLG.00.HHZ_2024-01-29T04_20_27.274_2024-01-29T04_24_27.274.mseed,0
-238.72234,242.67593,58891.605,1686.0,-1824.0,0.4378011524677276,10.12462,340.41147,1824.0,-287.0,-238.0,-190.0,2781119000.0,0.00675,1824.0,57293.36,127.77,240.0,1.2481248323214469,0.9040253242587112,-297281.3567254893,0.00028988477,1.953125,0.78125,QZ.TLG.00.HHZ_2024-02-15T06_27_32.548_2024-02-15T06_31_32.548.mseed,0
-217.28412,588.3864,346198.6,4326.0,-6340.0,-0.2423010915517807,19.000252,627.22485,6340.0,-309.0,-217.0,-125.0,9441864000.0,0.0107916666666666,6340.0,52178.21,161.78,240.0,1.2143031552889074,0.8276366121577527,-1961171.5858509296,7.876011e-05,1.953125,1.171875,QZ.TLG.00.HHZ_2024-01-26T10_15_25.745_2024-01-26T10_19_25.745.mseed,0
-201.48767,2097.993,4401574.5,15648.0,-16754.0,0.3454000949859619,14.114233,2107.646,16754.0,-318.0,-200.0,-108.0,106612110000.0,0.0105,16754.0,48357.04,159.06,240.0,0.9856077713656856,0.7556846381844229,-32549101.66039156,9.184109e-06,1.5625,0.390625,QZ.TLG.00.HHZ_2024-01-25T22_36_48.217_2024-01-25T22_40_48.217.mseed,0
-220.16821,1141.5701,1303182.1,8159.0,-10837.0,-0.3496327400207519,14.561638,1162.6074,10837.0,-309.0,-220.0,-126.0,32439747000.0,0.011375,10837.0,52840.37,161.11,240.0,1.071716472381045,0.7998671081071329,-8137711.645928137,2.7084609e-05,1.5625,0.78125,QZ.TLG.00.HHZ_2024-01-26T01_53_52.239_2024-01-26T01_57_52.239.mseed,0
-238.14629,1845.4437,3405662.5,23013.0,-14397.0,1.605730056762695,27.777868,1860.7462,23013.0,-431.0,-241.0,-59.0,83097035000.0,0.0135416666666666,23013.0,57155.11,156.17,240.0,1.2334452815308088,1.0466554719867371,-25052741.519554984,3.5016677e-05,1.953125,0.78125,QZ.TLG.00.HHZ_2024-02-03T08_35_07.216_2024-02-03T08_39_07.216.mseed,0
-232.57846,1619.8884,2624038.5,18482.0,-16529.0,0.5311578512191772,28.71145,1636.4995,18482.0,-343.25,-230.0,-126.0,64275140000.0,0.019,18482.0,55818.83,155.06,240.0,1.830886405299672,1.4728511806606894,-19336787.55082383,6.8793655e-05,3.515625,0.78125,QZ.TLG.00.HHZ_2024-02-23T04_07_12.868_2024-02-23T04_11_12.868.mseed,0
-218.03004,410.92667,168860.72,4123.0,-3716.0,0.3301311433315277,14.952147,465.1858,4123.0,-288.0,-218.0,-140.0,5193548000.0,0.0094166666666666,4123.0,52327.21,160.14,240.0,1.3374981684763163,1.022175981916198,-921318.2788663842,0.0001739526,2.34375,0.78125,QZ.TLG.00.HHZ_2024-01-26T10_35_25.226_2024-01-26T10_39_25.226.mseed,0
-214.54478,156.7029,24555.797,870.0,-1953.0,-0.35594043135643,5.4736223,265.67886,1953.0,-309.0,-214.0,-123.0,1694046300.0,0.0074583333333333,1953.0,51490.75,156.28,240.0,2.525422762475824,1.9555242025656017,-40677.68898292808,0.0017772629,4.296875,0.390625,QZ.TLG.00.HHZ_2024-01-29T01_50_18.577_2024-01-29T01_54_18.577.mseed,0
-229.41263,345.89774,119645.25,3959.0,-4183.0,0.5901111960411072,25.409012,415.0607,4183.0,-352.0,-223.0,-108.0,4134609400.0,0.013875,4183.0,55059.03,158.23,240.0,1.891179183965845,1.4856540844095936,-583648.5575974736,0.0002582684,3.515625,0.78125,QZ.TLG.00.HHZ_2024-01-29T04_03_59.771_2024-01-29T04_07_59.771.mseed,0
-229.84204,488.79187,238917.5,7733.0,-7145.0,0.873930811882019,50.827072,540.1341,7733.0,-273.0,-231.0,-186.0,7001876500.0,0.011125,7733.0,55162.09,155.33,240.0,1.843826102023213,1.1689722036224277,-1326308.4999361453,0.00013052515,3.125,1.171875,QZ.TLG.00.HHZ_2024-02-26T14_19_04.665_2024-02-26T14_23_04.665.mseed,0
-225.25612,587.59424,345266.97,6758.0,-9224.0,-0.6535494327545166,37.25632,629.2911,9224.0,-321.0,-224.0,-131.0,9504174000.0,0.0178333333333333,9224.0,54085.47,156.37,240.0,2.2752748631176747,1.4796215251457276,-2023434.277252028,0.00013837458,3.90625,1.171875,QZ.TLG.00.HHZ_2024-01-26T02_24_43.752_2024-01-26T02_28_43.752.mseed,0
-207.703,528.3879,279193.72,6071.0,-4450.0,1.021440505981445,24.50653,567.74493,6071.0,-306.0,-207.0,-119.0,7736022500.0,0.0094166666666666,6071.0,49848.72,158.42,240.0,1.0451547242225028,0.8964871792567924,-1628155.0277328652,9.040455e-05,1.5625,0.390625,QZ.TLG.00.HHZ_2024-01-27T00_35_59.943_2024-01-27T00_39_59.943.mseed,0
-227.30275,3512.136,12335099.0,36541.0,-27709.0,0.3541624844074249,24.234495,3519.4836,36541.0,-509.0,-216.0,43.0,297282370000.0,0.0107916666666666,36541.0,54572.6,158.47,240.0,0.914069719711976,0.6681390223808139,-98609113.30031988,4.247653e-06,1.171875,0.78125,QZ.TLG.00.HHZ_2024-02-03T13_43_16.678_2024-02-03T13_47_16.678.mseed,0
-220.45067,1572.7546,2473557.0,13917.0,-15308.0,0.0736353993415832,17.029137,1588.1295,15308.0,-325.0,-221.0,-118.0,60531732000.0,0.0112083333333333,15308.0,53333.45,160.65,240.0,1.2576673501610447,0.8980450526714358,-15082547.61731438,2.1085058e-05,1.953125,1.171875,QZ.TLG.00.HHZ_2024-01-26T11_39_23.252_2024-01-26T11_43_23.252.mseed,0
-205.25471,897.61743,805717.0,8072.0,-6974.0,0.3054884374141693,17.370947,920.78577,8072.0,-300.0,-201.0,-117.0,20348314000.0,0.0112083333333333,8072.0,49261.13,159.48,240.0,0.9556568601606178,0.8797042581463966,-5198003.523207607,3.719616e-05,1.5625,0.390625,QZ.TLG.00.HHZ_2024-01-26T00_16_10.107_2024-01-26T00_20_10.107.mseed,0
-225.96346,185.744,34500.832,1267.0,-1662.0,0.1892555952072143,6.4250317,292.50696,1662.0,-331.0,-221.0,-125.0,2053447400.0,0.006375,1662.0,54231.23,160.82,240.0,1.3271993749905082,1.1026609963435772,-93934.80514603552,0.0005279885,2.34375,0.390625,QZ.TLG.00.HHZ_2024-01-30T03_43_47.009_2024-01-30T03_47_47.009.mseed,0
-236.60762,637.72314,406690.84,7102.0,-7281.0,0.6605812311172485,29.455276,680.2014,7281.0,-291.0,-237.0,-178.0,11104176000.0,0.019625,7281.0,56785.83,153.88,240.0,2.0920894151461327,1.7200355663415756,-2517716.9367728154,0.00024311368,3.90625,0.78125,QZ.TLG.00.HHZ_2024-02-12T15_51_28.726_2024-02-12T15_55_28.726.mseed,0
-224.05516,1092.4608,1193470.6,14556.0,-12864.0,0.4091352820396423,37.97421,1115.2001,14556.0,-326.0,-222.0,-116.0,29848110000.0,0.0165833333333333,14556.0,53773.24,155.78,240.0,2.4395317201647333,1.4254283087559294,-7410179.036474583,0.00010447962,3.90625,2.34375,QZ.TLG.00.HHZ_2024-01-24T18_43_54.186_2024-01-24T18_47_54.186.mseed,0
-223.90308,3316.2195,10997311.0,36494.0,-30709.0,0.7813641428947449,31.81985,3323.7693,36494.0,-303.0,-226.0,-154.0,265138630000.0,0.0151666666666666,36494.0,53736.74,157.02,240.0,1.173761489797332,1.0655395938926004,-86059275.7911062,2.115157e-05,1.5625,0.78125,QZ.TLG.00.HHZ_2024-02-15T03_51_17.718_2024-02-15T03_55_17.718.mseed,0
-226.85187,113.17638,12808.892,1087.0,-1168.0,0.2432907670736313,19.730947,253.5166,1168.0,-265.0,-227.0,-187.0,1542496000.0,0.0040833333333333,1168.0,54444.45,158.02,240.0,1.9877163268990448,1.5853348257102593,-48102.05606706024,0.0010877382,3.515625,1.171875,QZ.TLG.00.HHZ_2024-02-06T01_48_07.412_2024-02-06T01_52_07.412.mseed,0
-237.85295,698.9889,488585.44,7578.0,-6134.0,0.4150796234607696,19.25786,738.3491,7578.0,-300.0,-236.0,-175.0,13083826000.0,0.0099583333333333,7578.0,57084.71,157.74,240.0,1.340050580815104,0.8448214781634477,-2986803.3562309,5.235444e-05,1.953125,1.171875,QZ.TLG.00.HHZ_2024-02-26T17_44_41.446_2024-02-26T17_48_41.446.mseed,0
-215.47253,4806.034,23097966.0,51462.0,-37477.0,0.9299320578575134,20.381763,4810.8623,51462.0,-373.0,-221.0,-98.0,555465440000.0,0.0135833333333333,51462.0,53167.35,156.74,240.0,1.354246059775882,1.0249992583850307,-178829394.98240814,1.1080539e-05,2.34375,0.78125,QZ.TLG.00.HHZ_2024-01-27T09_01_41.904_2024-01-27T09_05_41.904.mseed,0
-218.05571,619.9593,384349.53,4319.0,-6386.0,-0.319395363330841,16.686605,657.18933,6386.0,-385.0,-226.0,-56.0,10365546000.0,0.0112916666666666,6386.0,52333.37,163.98,240.0,1.329557253748317,1.0491971816952252,-2126216.02239752,7.821477e-05,1.953125,1.171875,QZ.TLG.00.HHZ_2024-01-28T09_50_53.378_2024-01-28T09_54_53.378.mseed,0
-226.60634,559.6577,313216.78,4625.0,-3968.0,0.5513024926185608,12.558668,603.794,4625.0,-373.0,-235.0,-89.0,8749613000.0,0.010875,4625.0,54388.86,159.05,240.0,1.2338628022009048,1.037064796189326,-1558472.3997170045,8.918772e-05,2.34375,0.390625,QZ.TLG.00.HHZ_2024-01-30T03_51_14.154_2024-01-30T03_55_14.154.mseed,0
-249.62021,1843.669,3399115.0,30365.0,-17566.0,2.967616319656372,60.825386,1860.4906,30365.0,-361.0,-248.0,-137.0,83074200000.0,0.0199583333333333,30365.0,59908.85,156.63,240.0,1.924398010285408,1.3834539416868463,-23442085.109654296,5.048167e-05,3.125,1.171875,QZ.TLG.00.HHZ_2024-01-24T14_59_58.719_2024-01-24T15_03_58.719.mseed,0
-212.595,1003.6124,1007237.9,8612.0,-11190.0,-0.9753632545471193,23.88221,1025.8822,11190.0,-408.25,-218.0,-18.0,25258426000.0,0.0139166666666666,11190.0,51022.8,158.47,240.0,1.4823264011250514,0.9291627717448836,-6481880.652785726,3.2155338e-05,2.34375,1.171875,QZ.TLG.00.HHZ_2024-01-30T01_43_36.136_2024-01-30T01_47_36.136.mseed,0
-215.91063,472.99173,223721.17,4154.0,-4852.0,-0.0108610996976494,18.123934,519.9409,4852.0,-326.0,-213.0,-110.0,6488125400.0,0.011875,4852.0,51818.55,157.64,240.0,1.4199456524082712,1.002401335034521,-1262265.6986706753,0.00010357868,2.34375,0.78125,QZ.TLG.00.HHZ_2024-01-24T19_32_00.401_2024-01-24T19_36_00.401.mseed,0
-217.06996,731.8955,535671.06,6842.0,-5940.0,0.4963140189647674,14.154396,763.40704,6842.0,-409.0,-224.0,-34.0,13986968000.0,0.0121666666666666,6842.0,52122.61,157.82,240.0,1.4176887378664882,1.093141774975091,-2999236.9637392405,5.8904796e-05,2.34375,0.78125,QZ.TLG.00.HHZ_2024-02-03T18_01_09.216_2024-02-03T18_05_09.216.mseed,0
-215.30154,1308.3289,1711724.4,17219.0,-20547.0,-1.1606653928756714,48.370358,1325.9259,20547.0,-298.0,-215.0,-141.0,42193904000.0,0.0195416666666666,20547.0,51672.37,155.63,240.0,2.2224219984904243,1.4892002208940258,-11353253.04953764,6.8079884e-05,3.90625,1.171875,QZ.TLG.00.HHZ_2024-02-23T10_31_44.691_2024-02-23T10_35_44.691.mseed,0
-206.1043,15617.002,243890740.0,194988.0,-121795.0,1.2930620908737185,28.280539,15618.362,194988.0,-364.25,-203.0,-61.0,5854397500000.0,0.0088333333333333,194988.0,82899.43,157.52,240.0,0.8246881826704198,0.6486469132482786,-2261101612.5103545,1.154822e-06,1.171875,0.78125,QZ.TLG.00.HHZ_2024-02-23T22_57_35.550_2024-02-23T23_01_35.550.mseed,0
-222.76521,1089.3125,1186601.6,13072.0,-10925.0,0.1504470556974411,25.082552,1111.8569,13072.0,-309.0,-226.0,-141.75,29669421000.0,0.0135833333333333,13072.0,53523.55,157.22,240.0,1.1400582937313617,1.0392250764618187,-8242070.406678824,6.401938e-05,1.5625,0.78125,QZ.TLG.00.HHZ_2024-02-07T08_54_08.126_2024-02-07T08_58_08.126.mseed,0
-230.149,44664.15,1994886100.0,422980.0,-306850.0,1.2401068210601809,17.726692,44664.742,422980.0,-338.0,-237.0,-122.0,47878542000000.0,0.0073333333333333,422980.0,188710.6,158.0,240.0,0.6193403585617575,0.5399155198920184,-15843723810.181412,8.238173e-07,0.78125,0.390625,QZ.TLG.00.HHZ_2024-02-25T04_13_37.400_2024-02-25T04_17_37.400.mseed,0
-221.85863,1059.4144,1122359.0,9842.0,-8883.0,0.5758423209190369,14.241674,1082.3956,9842.0,-365.0,-222.0,-76.0,28117928000.0,0.0140833333333333,9842.0,53246.07,157.97,240.0,1.6205632681047883,1.189969341612241,-6877653.131220031,5.0759387e-05,2.734375,1.171875,QZ.TLG.00.HHZ_2024-01-25T01_42_28.151_2024-01-25T01_46_28.151.mseed,0
-231.41978,207.60034,43097.902,1735.0,-1943.0,0.4256027042865753,11.700344,310.8907,1943.0,-314.0,-233.0,-147.0,2319672600.0,0.0085416666666666,1943.0,55540.75,158.01,240.0,1.6611158126777337,1.3039862400961884,-177546.11509810586,0.00042789275,3.125,1.171875,QZ.TLG.00.HHZ_2024-01-24T04_57_05.594_2024-01-24T05_01_05.594.mseed,0
-219.18846,993.293,986631.06,10182.0,-9273.0,0.5243298411369324,15.946745,1017.1896,10182.0,-296.0,-220.0,-156.0,24832193000.0,0.0115833333333333,10182.0,52609.58,158.28,240.0,1.4696724519898858,1.1635313954136317,-6240688.626742086,8.41137e-05,2.34375,0.78125,QZ.TLG.00.HHZ_2024-02-26T01_27_28.427_2024-02-26T01_31_28.427.mseed,0
-218.55821,417.4331,174250.4,2877.0,-3997.0,-0.696887731552124,16.410881,471.18796,3997.0,-316.0,-218.0,-115.0,5328434000.0,0.0131666666666666,3997.0,52453.97,157.0,240.0,1.735698635834645,1.233033729339749,-938914.225558329,0.00014286571,2.734375,1.171875,QZ.TLG.00.HHZ_2024-01-25T01_12_15.386_2024-01-25T01_16_15.386.mseed,0
-244.87192,305.28796,93200.734,2154.0,-2919.0,-0.1087780222296714,10.182289,391.36044,2919.0,-339.0,-243.0,-157.0,3675912000.0,0.0095833333333333,2919.0,58769.26,161.68,240.0,1.6613253010967828,1.2623061521089418,-394287.1844765548,0.0003136049,2.734375,1.171875,QZ.TLG.00.HHZ_2024-01-24T16_18_52.022_2024-01-24T16_22_52.022.mseed,0
-209.29704,3045.345,9274126.0,39866.0,-20195.0,2.4030685424804688,34.434357,3052.5288,39866.0,-382.0,-216.0,-80.0,223630360000.0,0.0098333333333333,39866.0,50484.11,159.15,240.0,0.8049580917667648,0.7153944999419506,-66938517.97819112,8.226293e-06,1.171875,0.390625,QZ.TLG.00.HHZ_2024-01-24T20_03_41.827_2024-01-24T20_07_41.827.mseed,0
-223.89566,692.3649,479369.22,11626.0,-7628.0,2.0973618030548096,58.572243,727.6665,11626.0,-313.0,-224.0,-140.0,12707965000.0,0.0153333333333333,11626.0,53734.96,157.87,240.0,1.575167338163154,1.1447359360526048,-2847630.494456858,0.00011516091,2.34375,1.171875,QZ.TLG.00.HHZ_2024-01-26T12_04_15.366_2024-01-26T12_08_15.366.mseed,0
-234.97096,193.89914,37596.875,1587.0,-1723.0,0.5027254819869995,13.115149,304.64444,1723.0,-310.0,-240.0,-163.0,2227397600.0,0.0084166666666666,1723.0,56393.03,160.97,240.0,1.856656384157725,1.4897029577643413,-150934.4140201119,0.00051644817,3.515625,1.171875,QZ.TLG.00.HHZ_2024-01-24T17_47_46.144_2024-01-24T17_51_46.144.mseed,0
-219.67258,3500.3286,12252301.0,32257.0,-28622.0,0.3204048573970794,18.710012,3507.2148,32257.0,-603.0,-215.0,184.0,295213330000.0,0.0088333333333333,32257.0,52787.97,158.5,240.0,0.6748965090725747,0.6327039694252691,-83779846.2415092,5.387671e-06,0.78125,0.390625,QZ.TLG.00.HHZ_2024-02-03T16_33_25.400_2024-02-03T16_37_25.400.mseed,0
-237.4,396.40552,157137.33,2837.0,-4348.0,-0.3816418945789337,21.04937,462.05637,4348.0,-298.0,-238.0,-173.0,5123906000.0,0.0092083333333333,4348.0,56976.0,162.25,240.0,1.2579602376238088,0.8447620300811464,-889797.6177267655,0.000119864475,1.953125,1.171875,QZ.TLG.00.HHZ_2024-02-26T17_54_36.610_2024-02-26T17_58_36.610.mseed,0
-153.44783,56658.805,3210220000.0,243026.0,-284302.0,-0.1097363755106926,5.6484594,56659.008,284302.0,-562.0,-214.0,25.0,77045840000000.0,0.0045416666666666,284302.0,399207.6,181.62,240.0,0.552958472079374,0.4036305752801897,-10906523298.806622,1.7731935e-07,0.78125,0.390625,QZ.TLG.00.HHZ_2024-01-29T22_26_19.994_2024-01-29T22_30_19.994.mseed,0
-240.10571,3018.6455,9112221.0,37304.0,-21870.0,1.6531212329864502,29.749092,3028.1794,37304.0,-314.0,-239.0,-189.0,220076900000.0,0.0105833333333333,37304.0,57642.77,157.91,240.0,1.128707298575781,0.800357389922027,-69706631.41152579,1.0704738e-05,1.5625,1.171875,QZ.TLG.00.HHZ_2024-02-11T04_55_50.206_2024-02-11T04_59_50.206.mseed,0
-214.72826,304.11307,92484.76,2258.0,-2473.0,0.4323345422744751,13.107458,372.2808,2473.0,-291.0,-213.0,-142.0,3326231800.0,0.0097083333333333,2473.0,51534.78,158.48,240.0,1.3151138859053275,1.1485337115069625,-460632.69808333984,0.0002130053,2.34375,0.78125,QZ.TLG.00.HHZ_2024-01-26T01_13_11.969_2024-01-26T01_17_11.969.mseed,0
-214.21617,11169.629,124760600.0,91746.0,-79990.0,0.4616355299949646,15.332758,11171.683,91746.0,-397.0,-207.0,-60.75,2995355600000.0,0.0086666666666666,91746.0,70137.65,162.61,240.0,0.8098216343279064,0.6164280470572968,-1183579618.5954862,1.5379753e-06,1.171875,0.78125,QZ.TLG.00.HHZ_2024-01-24T22_20_28.350_2024-01-24T22_24_28.350.mseed,0
-219.59808,2658.2449,7066265.5,26523.0,-27928.0,0.7730580568313599,24.84074,2667.2998,27928.0,-616.0,-242.0,139.0,170747720000.0,0.0115416666666666,27928.0,53588.55,159.14,240.0,1.1043721374410964,0.7434935949044016,-54207024.074338086,6.5401464e-06,1.5625,0.78125,QZ.TLG.00.HHZ_2024-02-04T01_17_37.006_2024-02-04T01_21_37.006.mseed,0
-215.3913,209.20505,43766.754,1776.0,-2115.0,0.486289381980896,18.754623,300.26685,2115.0,-303.0,-218.0,-131.0,2163844000.0,0.0075,2115.0,51693.91,156.32,240.0,1.7219829245484128,1.2368658772734007,-188580.5816655543,0.00034719837,2.734375,1.171875,QZ.TLG.00.HHZ_2024-02-28T01_16_26.382_2024-02-28T01_20_26.382.mseed,0
-229.31596,597.2115,356661.53,4318.0,-6378.0,-0.3884670436382293,15.672089,639.7244,6378.0,-367.0,-228.0,-81.0,9821937000.0,0.0160416666666666,6378.0,55035.83,161.13,240.0,1.4116899603372195,1.0475365641906218,-2037885.040811743,6.9630194e-05,2.34375,0.78125,QZ.TLG.00.HHZ_2024-01-24T02_15_10.798_2024-01-24T02_19_10.798.mseed,0
-209.48724,1606.3851,2580473.2,19689.0,-12358.0,1.2934019565582275,33.69286,1619.987,19689.0,-477.0,-218.0,46.0,62984593000.0,0.0202916666666666,19689.0,50276.94,158.04,240.0,1.0349402451260978,0.9677864348781928,-18143329.137738887,4.4960783e-05,1.5625,0.78125,QZ.TLG.00.HHZ_2024-01-23T19_38_52.620_2024-01-23T19_42_52.620.mseed,0
-210.39575,216.22105,46751.543,1792.0,-1970.0,-0.1824947595596313,10.730623,301.69174,1970.0,-306.0,-205.0,-115.0,2184429800.0,0.012,1970.0,50494.98,157.33,240.0,1.942469191155428,1.5444060865178606,-204518.94122661103,0.0004744768,3.515625,0.390625,QZ.TLG.00.HHZ_2024-01-23T23_53_16.846_2024-01-23T23_57_16.846.mseed,0
-225.92679,717.23816,514430.56,6807.0,-6113.0,0.7766529321670532,17.753586,751.9797,6807.0,-386.0,-231.0,-64.0,13571363000.0,0.021875,6807.0,54222.43,158.77,240.0,1.7765826275237997,1.30392010803902,-3080034.526963613,0.00011186793,3.125,0.78125,QZ.TLG.00.HHZ_2024-01-23T02_10_01.255_2024-01-23T02_14_01.255.mseed,0
-223.24884,758.37317,575129.9,9805.0,-10973.0,-0.0248477812856435,35.735027,790.55035,10973.0,-275.0,-222.0,-169.0,14999278000.0,0.0325,10973.0,53579.72,139.09,240.0,4.18499970308643,2.325249044058952,-3442469.2988118385,0.001602633,5.46875,4.6875,QZ.TLG.00.HHZ_2023-04-11T17_06_48.139_2023-04-11T17_10_48.139.mseed,0
-203.03133,467.127,218207.66,4401.0,-4361.0,0.4896658658981323,13.605719,509.3421,4401.0,-424.0,-210.0,6.0,6226305000.0,0.024375,4401.0,48727.52,158.27,240.0,2.0134257644956186,1.4434893527734396,-918384.8323022318,0.00018101238,3.515625,1.171875,QZ.TLG.00.HHZ_2024-01-22T20_47_12.541_2024-01-22T20_51_12.541.mseed,0
-228.7788,204.23352,41711.33,2184.0,-1601.0,0.5786131620407104,13.685408,306.67746,2184.0,-316.0,-228.0,-139.0,2257225700.0,0.0094583333333333,2184.0,54906.91,158.03,240.0,1.6448262474908413,1.3121357880101985,-152633.75945010997,0.00065468496,2.734375,1.171875,QZ.TLG.00.HHZ_2024-01-23T04_19_59.982_2024-01-23T04_23_59.982.mseed,0
-206.71413,3520.175,12391632.0,32503.0,-22486.0,0.4163960516452789,12.72369,3526.239,32503.0,-558.0,-231.0,118.0,298424700000.0,0.0113333333333333,32503.0,53044.56,159.18,240.0,1.0046088959680912,0.7135082718472952,-85298397.03852691,7.817336e-06,1.5625,1.171875,QZ.TLG.00.HHZ_2024-01-22T20_55_50.597_2024-01-22T20_59_50.597.mseed,0
-195.26555,338.9182,114865.55,1060.0,-1350.0,-0.0331802107393741,-0.37376094,391.14468,1350.0,-433.0,-201.0,60.0,3671860200.0,0.0104583333333333,1350.0,48631.58,159.92,240.0,1.823610046749468,1.6636932672776548,-82278.95399648065,0.00085919927,3.90625,0.390625,QZ.TLG.00.HHZ_2024-01-22T21_24_21.300_2024-01-22T21_28_21.300.mseed,0
-228.34274,128.76001,16579.14,541.0,-1020.0,0.0989079549908638,4.499986,262.14413,1020.0,-283.0,-229.0,-174.0,1649269200.0,0.009875,1020.0,54802.26,158.23,240.0,2.8163419418815234,2.132739898262596,-51058.11152860577,0.0027715543,4.6875,1.171875,QZ.TLG.00.HHZ_2024-01-24T02_37_36.494_2024-01-24T02_41_36.494.mseed,0
-229.1968,761.1464,579343.9,10046.0,-6598.0,0.7640383839607239,25.224276,794.90564,10046.0,-331.0,-230.0,-127.0,15165001000.0,0.0144583333333333,10046.0,55025.61,158.95,240.0,1.4828465553635026,1.2359250216589828,-3525680.1239122194,6.174819e-05,2.734375,0.78125,QZ.TLG.00.HHZ_2024-01-24T02_52_42.490_2024-01-24T02_56_42.490.mseed,0
-219.52487,400.61172,160489.75,1867.0,-1637.0,-0.0021399245597422,0.28280783,456.8161,1867.0,-492.0,-206.0,55.0,5008342500.0,0.015375,1867.0,52720.02,156.14,240.0,1.050025714789241,1.1435742705246568,-544417.2593216624,0.00021598469,1.953125,0.390625,QZ.TLG.00.HHZ_2024-01-22T21_19_41.472_2024-01-22T21_23_41.472.mseed,0
-241.63559,2311.5828,5343414.5,6231.0,-7442.0,0.0150188291445374,-0.30441713,2324.1775,7442.0,-1825.0,-290.0,1383.0,129643230000.0,0.006625,7442.0,57992.54,0.0,240.0,1.4489405142395897,1.31241364172136,-3460294.060920404,9.4671625e-05,2.734375,0.390625,QZ.TLG.00.HHZ_2024-01-22T19_15_47.933_2024-01-22T19_19_47.933.mseed,0
-207.74875,517.1081,267400.78,5341.0,-4298.0,0.5267069935798645,14.51631,557.27936,5341.0,-384.0,-211.0,-33.0,7453447700.0,0.0255833333333333,5341.0,49859.7,158.07,240.0,1.9390411734366528,1.4100213408656457,-1471722.4462369843,0.00018790773,3.515625,1.171875,QZ.TLG.00.HHZ_2024-01-22T22_39_03.918_2024-01-22T22_43_03.918.mseed,0
-228.03922,788.97723,622485.06,6208.0,-7132.0,-0.2600229382514953,15.528738,821.2715,7132.0,-283.0,-227.0,-170.0,16187685000.0,0.0083333333333333,7132.0,54729.41,170.91,240.0,0.8864058258882331,0.5567658707242505,-4042267.965399025,0.00016056292,1.171875,0.78125,QZ.TLG.00.HHZ_2023-07-29T20_57_21.167_2023-07-29T21_01_21.167.mseed,0
-220.97537,227.78856,51887.625,1659.0,-2439.0,-0.6256818771362305,23.238735,317.3606,2439.0,-271.0,-221.0,-170.0,2417225700.0,0.0051666666666666,2439.0,53034.09,164.45,240.0,0.988070905749462,0.8065182085450678,-271747.47502902104,0.00022010067,1.953125,0.390625,QZ.TLG.00.HHZ_2023-11-07T19_44_59.973_2023-11-07T19_48_59.973.mseed,0
-181.85583,16979.072,288288930.0,192322.0,-140578.0,0.4782374799251556,16.80113,16980.047,192322.0,-7316.25,103.5,6962.0,6919728700000.0,0.0115833333333333,192322.0,92906.14,156.02,240.0,1.018510198755209,0.8916766747926921,-2013619914.879276,6.0126163e-06,1.5625,0.78125,QZ.TLG.00.HHZ_2024-01-22T18_41_10.192_2024-01-22T18_45_10.192.mseed,0
-186.36833,609.315,371264.78,2302.0,-2580.0,-0.1891992837190628,0.21652651,637.1796,2580.0,-558.25,-137.0,215.0,9743950000.0,0.0130833333333333,2580.0,46601.96,125.43,240.0,1.7642274441530752,1.576074592106332,-398081.0294783604,0.00036673326,3.515625,0.390625,QZ.TLG.00.HHZ_2024-01-22T19_58_31.251_2024-01-22T20_02_31.251.mseed,0
-1006.6902,58889.402,3467961600.0,203763.0,-262637.0,-0.0717508718371391,0.6813216,58898.004,262637.0,-35829.25,-1941.0,36110.5,83255400000000.0,0.0055416666666666,262637.0,363200.28,0.0,240.0,0.4503760139970647,0.3560490274666469,-11644606320.443571,3.9946937e-07,0.78125,0.390625,QZ.TLG.00.HHZ_2024-01-22T18_15_44.769_2024-01-22T18_19_44.769.mseed,0
-231.1587,167.1965,27954.67,1736.0,-2036.0,0.2569021880626678,22.110683,285.2876,2036.0,-292.0,-234.0,-172.0,1953336400.0,0.006,2036.0,55478.09,157.58,240.0,1.5504158708534783,1.235197953143227,-120763.0847999958,0.00049608,2.734375,0.78125,QZ.TLG.00.HHZ_2024-01-23T17_24_21.984_2024-01-23T17_28_21.984.mseed,0
-219.19504,2771.1362,7679196.0,29649.0,-43304.0,-1.7202136516571045,48.4107,2779.7917,43304.0,-351.0,-219.0,-89.0,185453800000.0,0.019875,43304.0,53129.94,145.88,240.0,1.750249942733319,1.2991404701715266,-61277301.92480856,0.00010633521,2.734375,1.171875,QZ.TLG.00.HHZ_2023-01-27T00_09_14.600_2023-01-27T00_13_14.600.mseed,0
-233.51163,294.64557,86816.01,2531.0,-2469.0,0.3535274863243103,14.714588,375.95703,2531.0,-319.0,-235.0,-150.0,3392248600.0,0.0087916666666666,2531.0,56042.79,158.82,240.0,1.3453430567248543,1.104933672403059,-425322.9246348853,0.0002256311,2.34375,0.78125,QZ.TLG.00.HHZ_2024-01-24T03_55_04.976_2024-01-24T03_59_04.976.mseed,0
